id,sim,Motor,Property,Liability,Marine,Aviation
10008651,4299,0.0,3337295.81294179,0.0,746841.2676891682,1488165.2058394533
10008652,4300,10466389.122735083,16459305.978279274,0.0,12919756.593606805,8068924.505070585
10008653,4300,6055780.509809411,9523240.840696573,0.0,7475281.9958790345,4668624.028776881
10008654,4300,20446238.071236372,32153485.272987787,0.0,25238925.864269804,15762757.286669066
10008655,4300,6791129.288672754,10679640.665902283,0.0,8382999.750580447,5235531.460935645
10008656,4301,18999310.490200166,25907252.75603838,0.0,29886695.422490787,13998716.050198844
10008657,4303,13255056.941635402,44551039.2825517,0.0,8713338.65750632,19380562.331347905
10008658,4303,3133025.9370590774,10530287.58833465,0.0,2059524.6125724053,4580878.432002537
10008659,4303,9852601.513972398,33115183.059346106,0.0,6476701.988283498,14405744.057400903
10008660,4304,0.0,10730238.855372284,0.0,0.0,1015915.9643218056
10008661,4305,0.0,433055351.7660973,0.0,50716072.0884648,18031602.755644392
10008662,4305,0.0,40352305.84228071,0.0,4725747.975834399,1680193.412354539
10008663,4307,0.0,162409937.27017432,0.0,23832743.60757598,15523260.235686287
10008664,4307,0.0,53390827.7522353,0.0,7834803.277452866,5103134.249832966
10008665,4308,0.0,69036781.51807213,0.0,0.0,6877782.963774459
10008666,4309,0.0,0.0,0.0,5200875.229883506,1955550.487065725
10008667,4309,0.0,0.0,0.0,1822596.3008290508,685303.7087548575
10008668,4310,0.0,25607134.15354669,0.0,1259560.2503476306,0.0
10008669,4310,0.0,44064672.554050915,0.0,2167447.152065608,0.0
10008670,4310,0.0,65736301.454179145,0.0,3233428.3024438024,0.0
10008671,4311,0.0,0.0,0.0,18539010.76877544,5634447.747732267
10008672,4311,0.0,0.0,0.0,5762243.091138993,1751283.1731797124
10008673,4311,0.0,0.0,0.0,942292.9900860062,286385.32454149367
10008674,4311,0.0,0.0,0.0,2426322.5286654644,737417.3130066204
10008675,4311,0.0,0.0,0.0,105197.06281095232,31971.897584823055
10008676,4312,0.0,38517021.86067488,0.0,0.0,6883909.135825855
10008677,4315,0.0,37578617.71080021,0.0,3089539.9795117937,1257026.7469499446
10008678,4315,0.0,29076236.262017734,0.0,2390513.5382192703,972617.1133614557
10008679,4315,0.0,15248229.318874832,0.0,1253638.8235453407,510062.1913493966
10008680,4316,0.0,529132.589594144,0.0,401764.6587220311,0.0
10008681,4316,0.0,15799744.68845273,0.0,11996575.447224518,0.0
10008682,4316,0.0,4097171.4525563214,0.0,3110938.019569976,0.0
10008683,4316,0.0,838273.3924860562,0.0,636491.9305126219,0.0
10008684,4317,0.0,7101213.997076797,0.0,2138252.027092283,351060.72954783024
10008685,4317,0.0,12794135.262947043,0.0,3852451.943027048,632500.0853646625
10008686,4317,0.0,16446662.566229051,0.0,4952267.258192546,813069.0557282354
10008687,4318,0.0,9364147.27247441,0.0,1545214.1675970536,0.0
10008688,4318,0.0,44269593.49650715,0.0,7305096.884330549,0.0
10008689,4318,0.0,69838641.18707974,0.0,11524344.360240586,0.0
10008690,4319,0.0,1634338.3356988386,0.0,3210535.4456828064,113886.08206874352
10008691,4319,0.0,405678.8017332449,0.0,796925.6695981422,28269.036036523226
10008692,4319,0.0,631279.293026095,0.0,1240100.964479445,43989.62185704749
10008693,4320,0.0,0.0,0.0,0.0,11366039.177707992
10008694,4320,0.0,0.0,0.0,0.0,432850.56455151556
10008695,4321,0.0,33035280.36290087,0.0,6230705.287390832,4613390.296829962
10008696,4321,0.0,41116441.396768056,0.0,7754873.759062662,5741927.711715383
10008697,4321,0.0,88153877.20270081,0.0,16626492.124695223,12310724.693337161
10008698,4322,0.0,57335886.840283796,0.0,3838909.5794165498,767964.2291044533
10008699,4322,0.0,19547461.340140477,0.0,1308795.2542004932,261821.2066876575
10008700,4322,0.0,144754107.2867553,0.0,9691974.08022974,1938855.0964920619
10008701,4323,0.0,10943413.550586011,0.0,1764200.0036451267,137108.56414079858
10008702,4323,0.0,6168475.004492989,0.0,994426.7915223454,77283.99798609005
10008703,4323,0.0,83464557.92642993,0.0,13455415.233774249,1045716.2786584551
10008704,4323,0.0,160815359.26248154,0.0,25925224.89309287,2014834.1190199105
10008705,4324,0.0,0.0,2755255.9118552236,839347.2971931467,2033506.2124448332
10008706,4324,0.0,0.0,2456210.8048401126,748247.7005161329,1812797.1014327118
10008707,4324,0.0,0.0,8331575.48484136,2538089.2331897956,6149087.797971567
10008708,4325,0.0,62178968.768973805,0.0,1462597.618374806,3323945.5255941246
10008709,4325,0.0,8867408.828694748,0.0,208582.60101084513,474031.40456168406
10008710,4325,0.0,60518838.28572946,0.0,1423547.3906361274,3235198.7451162226
10008711,4327,0.0,2392604.042337968,0.0,66668.85430057555,309300.82520852966
10008712,4327,0.0,32227887.835742697,0.0,898015.852400253,4166218.9505383708
10008713,4328,0.0,16687913.4739717,0.0,5743359.450381739,2924171.656304939
10008714,4329,4424699.0284504,5319750.601313326,0.0,0.0,0.0
10008715,4329,4528451.783860042,5444491.01403506,0.0,0.0,0.0
10008716,4330,0.0,0.0,2530975.8528872146,0.0,1610182.6319568644
10008717,4331,0.0,3388075.570319495,0.0,8999742.068035949,1945480.8571240546
10008718,4331,0.0,179941.46858779207,0.0,477978.3599930181,103324.93336544056
10008719,4331,0.0,4529482.687150432,0.0,12031660.758424051,2600892.948705691
10008720,4331,0.0,3909994.7136207405,0.0,10386115.415557994,2245174.202560092
10008721,4332,0.0,76269796.19696152,0.0,3813123.620135268,5123542.301803678
10008722,4334,737566.3640760273,6156837.012448674,0.0,2186984.7541869907,279109.5291508244
10008723,4334,93455.99047276989,780124.107067455,0.0,277109.7440261314,35365.57355059915
10008724,4334,6649931.808697376,55510321.896712005,0.0,19717953.787416987,2516464.1805971707
10008725,4335,0.0,1469094.9289086286,0.0,55331.20776692553,2135365.3065234777
10008726,4336,0.0,19194722.296635807,0.0,2610005.8759400113,1953405.1074801038
10008727,4337,0.0,19928674.171444174,0.0,1871044.161250356,489125.85346590204
10008728,4337,0.0,890038.8364801395,0.0,83563.10881274976,21844.955754003313
10008729,4337,0.0,1164066.6494154006,0.0,109290.76811420995,28570.645918952257
10008730,4337,0.0,21859586.202896763,0.0,2052331.7698116042,536517.8167860281
10008731,4338,0.0,0.0,0.0,588782.6391699733,643823.1420330415
10008732,4339,0.0,3406662.2228405657,0.0,703804.2441409953,543999.529708421
10008733,4339,0.0,10816551.350600025,0.0,2234660.8643734604,1727262.188878531
10008734,4341,0.0,80939147.59923112,0.0,64152416.2087683,7618923.130350291
10008735,4341,0.0,23514264.226539224,0.0,18637419.718986828,2213432.892768072
10008736,4341,0.0,13342433.136183696,0.0,10575220.386905203,1255943.2048847992
10008737,4341,0.0,19287616.78202294,0.0,15287376.457215302,1815572.2414759283
10008738,4342,0.0,26319787.07369448,0.0,0.0,23063253.885665946
10008739,4343,0.0,5949853.671697482,0.0,134478.66673735215,665454.0264026438
10008740,4343,0.0,604698.7994352493,0.0,13667.409790689802,67631.78946050073
10008741,4344,0.0,5227419.378116859,0.0,1657828.3606421223,1172721.3364556825
10008742,4345,0.0,17316524.244774133,0.0,3470929.995094023,922354.0787602152
10008743,4346,0.0,4242752.267743144,0.0,0.0,4947675.773439394
10008744,4346,0.0,3343927.070193283,0.0,0.0,3899512.8419656986
10008745,4347,0.0,30756524.092415847,0.0,3423593.9419903904,558299.0902989141
10008746,4347,0.0,35966456.34910069,0.0,4003525.94141177,652870.9096204402
10008747,4348,0.0,9492951.564740332,0.0,0.0,127167.68746969331
10008748,4348,0.0,16420431.75169411,0.0,0.0,219968.2910921903
10008749,4348,0.0,10656973.143706128,0.0,0.0,142760.93382225177
10008750,4349,0.0,0.0,0.0,3173641.774238054,480014.0901593296
10008751,4349,0.0,0.0,0.0,2819082.154976735,426386.86151982076
10008752,4350,0.0,1834069.5469265871,0.0,1405325.314932675,553318.6848218514
10008753,4350,0.0,18149383.09071851,0.0,13906663.2181635,5475469.9999859305
10008754,4351,0.0,27449912.456179023,0.0,5127488.9603271885,2029871.6008817202
10008755,4353,0.0,19883228.61922427,0.0,19438294.7068531,6452290.672825181
10008756,4354,0.0,976584.005583633,352761.7463731586,73162.49087959062,159286.67581629226
10008757,4354,0.0,18865031.668835565,6814428.127876467,1413306.6889514723,3076999.179299542
10008758,4354,0.0,16042469.991697447,5794862.19112109,1201849.567208744,2616622.5355421025
10008759,4354,0.0,83422606.18902352,30133919.9474735,6249749.7701783,13606724.61540047
10008760,4355,0.0,134783305.4044299,0.0,0.0,0.0
10008761,4356,6193151.312904734,56220521.27551169,0.0,23276061.265093435,4867286.787022456
10008762,4357,0.0,5211786.95021667,0.0,2202103.3713016687,0.0
10008763,4357,0.0,13042089.300250506,0.0,5510591.490257499,0.0
10008764,4357,0.0,30291746.810018152,0.0,12798980.159805724,0.0
10008765,4357,0.0,385485.7554407543,0.0,162876.85773678165,0.0
10008766,4357,0.0,27752598.24732826,0.0,11726129.779783426,0.0
10008767,4358,0.0,9552201.104143968,0.0,1786431.638023666,831763.6134538432
10008768,4359,0.0,148943004.5385232,1722814.328151891,29203036.593638025,5285049.764838306
10008769,4359,0.0,18579146.367360346,214903.8128087498,3642785.996735076,659256.965064899
10008770,4360,0.0,30803540.845202252,0.0,5106576.72473595,525686.979456213
10008771,4360,0.0,95288154.42948204,0.0,15796764.209606336,1626168.3139519177
10008772,4360,0.0,13847336.504626878,0.0,2295596.0371395997,236315.83580641643
10008773,4361,0.0,4540377.069771363,0.0,1275469.623961432,7401402.9480050495
10008774,4361,0.0,2443819.229082807,0.0,686510.6455365228,3983742.003929146
10008775,4362,0.0,9630733.855790403,0.0,0.0,4360193.742366213
10008776,4364,0.0,0.0,0.0,390139.24991955806,2568893.6507596723
10008777,4364,0.0,0.0,0.0,769081.2676257199,5064058.5014947215
10008778,4364,0.0,0.0,0.0,248434.15522865357,1635828.5512937242
10008779,4364,0.0,0.0,0.0,91766.52657923737,604241.812456137
10008780,4365,0.0,173843.9889911761,0.0,0.0,67525.1315987207
10008781,4365,0.0,2817385.8662061836,0.0,0.0,1094339.5425055772
10008782,4366,0.0,13032282.100924334,0.0,13441163.986556144,5155655.471994952
10008783,4366,0.0,3704307.836968075,0.0,3820528.7997749476,1465448.247798724
10008784,4367,0.0,760798.4088400828,0.0,1090240.0140962554,1399936.6056858369
10008785,4367,0.0,655637.365513478,0.0,939542.0420361249,1206430.9511860083
10008786,4367,0.0,156272.1629016627,0.0,223941.27419971128,287554.65147367667
10008787,4368,0.0,0.0,0.0,1659571.287606361,0.0
10008788,4368,0.0,0.0,0.0,182537.8300143837,0.0
10008789,4368,0.0,0.0,0.0,844759.1624751184,0.0
10008790,4369,18587180.887075473,85546556.645622,0.0,24286137.10311853,0.0
10008791,4369,17837314.390057437,82095334.15235983,0.0,23306356.432437133,0.0
10008792,4370,0.0,2120096.313830468,0.0,461791.8483370711,0.0
10008793,4370,0.0,17429143.981804118,0.0,3796354.232486942,0.0
10008794,4370,0.0,3067744.0697402093,0.0,668205.116413264,0.0
10008795,4370,0.0,1602844.7682512905,0.0,349125.953995388,0.0
10008796,4370,0.0,1424743.837862135,0.0,310332.64196591533,0.0
10008797,4371,0.0,3339695.079217164,0.0,0.0,219026.73458001614
10008798,4372,0.0,24753980.90205662,0.0,23417961.097266823,10084647.239667673
10008799,4372,0.0,26731892.327953346,0.0,25289120.85168195,10890438.400305571
10008800,4373,0.0,125205790.96963465,0.0,0.0,21973906.20029681
10008801,4373,0.0,48995144.35172868,0.0,0.0,8598761.270682698
10008802,4373,0.0,63365992.65043285,0.0,0.0,11120878.419489384
10008803,4374,0.0,3585066.1086849207,0.0,893219.2814966557,396218.7736248058
10008804,4374,0.0,43266237.14681159,0.0,10779783.715485023,4781751.549892085
10008805,4374,0.0,2638473.614775568,0.0,657375.7456601596,291602.09273554053
10008806,4374,0.0,56305631.356606744,0.0,14028549.002967339,6222855.458715288
10008807,4375,0.0,7074799.139537872,0.0,2154582.7935399185,0.0
10008808,4375,0.0,1933687.741444381,0.0,588891.6778586131,0.0
10008809,4376,0.0,1849185.1637255172,0.0,0.0,2245168.2369656223
10008810,4376,0.0,250969.23682665496,0.0,0.0,304711.5940750359
10008811,4377,0.0,1735303.4388165537,0.0,1256180.6901689763,0.0
10008812,4377,0.0,651460.8956626661,0.0,471590.4891479551,0.0
10008813,4377,0.0,4363344.731059293,0.0,3158611.4987735376,0.0
10008814,4377,0.0,3796453.7346903062,0.0,2748240.8931836453,0.0
10008815,4379,0.0,9204861.161492718,0.0,116298.24244565201,6559740.07735058
10008816,4380,0.0,0.0,0.0,464852.3314999754,1047824.6745907097
10008817,4380,0.0,0.0,0.0,457669.41824173805,1031633.6538354954
10008818,4382,0.0,11526623.659401843,0.0,324991.8368882229,221120.20309339918
10008819,4382,0.0,45296509.10832258,0.0,1277129.8981146575,868942.5099156972
10008820,4382,0.0,45823304.93794435,0.0,1291982.8463319952,879048.2619795037
10008821,4382,0.0,35488175.45202287,0.0,1000585.0515087397,680785.0065413427
10008822,4383,0.0,23264936.86179681,0.0,0.0,3314497.6929218015
10008823,4384,0.0,1553513.7043570546,0.0,0.0,133321.81745852996
10008824,4384,0.0,8394084.08569802,0.0,0.0,720376.3591310869
10008825,4385,0.0,3413231.5169615657,0.0,0.0,4029411.8280371227
10008826,4385,0.0,3535826.228191924,0.0,0.0,4174138.1898533707
10008827,4385,0.0,1739194.5274865807,0.0,0.0,2053166.0291682389
10008828,4385,0.0,834731.5049561737,0.0,0.0,985423.046339317
10008829,4385,0.0,1116695.0698182352,0.0,0.0,1318288.6365240968
10008830,4386,0.0,20936326.05183536,0.0,1123959.4414848723,583980.4515473688
10008831,4387,0.0,0.0,0.0,9639938.284999376,4908568.770480673
10008832,4387,0.0,0.0,0.0,5833928.037692707,2970583.0191476033
10008833,4387,0.0,0.0,0.0,250170.61718412978,127384.59962059544
10008834,4389,0.0,18185463.218150873,0.0,680076.6676419853,0.0
10008835,4389,0.0,32559835.03288305,0.0,1217631.0189357628,0.0
10008836,4389,0.0,3555107.243177651,0.0,132949.3485014446,0.0
10008837,4389,0.0,8323251.771858031,0.0,311262.31215825054,0.0
10008838,4389,0.0,86237881.83484586,0.0,3225013.8805487487,0.0
10008839,4390,0.0,3701961.6147229886,0.0,1092036.546121873,924414.9296945417
10008840,4390,0.0,3862682.546475461,0.0,1139447.3919022372,964548.4708516183
10008841,4390,0.0,301193.0217864746,0.0,88848.51369598112,75210.75446917208
10008842,4391,0.0,5991431.194606565,0.0,3527473.0175814233,0.0
10008843,4391,0.0,3656940.744984123,0.0,2153034.79015796,0.0
10008844,4391,0.0,15813945.03883341,0.0,9310507.391992763,0.0
10008845,4391,0.0,662986.8688465826,0.0,390335.4999674139,0.0
10008846,4392,789497.7906095373,26605028.59206949,0.0,456805.80959769344,2185249.8124278164
10008847,4392,202628.61611346525,6828315.657613308,0.0,117241.53016300229,560855.4585220506
10008848,4392,1051245.6319575573,35425583.74219864,0.0,608253.9022961133,2909741.290443913
10008849,4393,3283787.521574555,13796309.98262974,0.0,9761254.420793114,1976761.6706180351
10008850,4393,3979216.7741961787,16718045.167114519,0.0,11828459.38515291,2395393.473734765
10008851,4394,0.0,0.0,0.0,1292491.746386129,1581482.1862721727
10008852,4395,0.0,10001962.026279664,0.0,424977.37949679984,2592568.2457097936
10008853,4396,0.0,0.0,0.0,123025.19627330158,99294.06351163196
10008854,4396,0.0,0.0,0.0,419816.96463946876,338835.7313209858
10008855,4396,0.0,0.0,0.0,17614469.9308993,14216699.90395301
10008856,4396,0.0,0.0,0.0,7923105.42253624,6394765.924916465
10008857,4396,0.0,0.0,0.0,5355693.611681284,4322598.928806014
10008858,4397,0.0,1120622.1976968173,0.0,221729.31217548336,253685.9758274066
10008859,4397,0.0,23316835.468121044,0.0,4613531.572979011,5278455.282337454
10008860,4397,0.0,16125563.502354443,0.0,3190647.2236296698,3650498.1975810975
10008861,4397,0.0,54025798.56876456,0.0,10689689.335981106,12230337.269724485
10008862,4397,0.0,32400952.895194244,0.0,6410939.399600704,7334913.916437523
10008863,4398,0.0,5515646.15509211,0.0,10260920.254746383,845215.3742381072
10008864,4399,0.0,158428166.72407895,0.0,39667678.106359355,21307898.67095613
10008865,4401,0.0,41720126.66202484,0.0,3836869.5986408005,0.0
10008866,4401,0.0,10823085.781101,0.0,995365.3576700933,0.0
10008867,4401,0.0,16896658.167512737,0.0,1553932.8192060897,0.0
10008868,4401,0.0,3858477.0927766794,0.0,354852.0735389413,0.0
10008869,4403,0.0,17656909.237046815,0.0,2904294.6076928927,1677194.0888584177
10008870,4404,0.0,16956340.964436855,0.0,0.0,4440067.27853016
10008871,4405,0.0,0.0,0.0,0.0,1901119.2972163977
10008872,4405,0.0,0.0,0.0,0.0,10662169.989934603
10008873,4406,0.0,211137852.2293676,0.0,0.0,12995790.816363316
10008874,4406,0.0,3143029.026403108,0.0,0.0,193457.24760200753
10008875,4406,0.0,97797392.25526728,0.0,0.0,6019548.075892114
10008876,4407,0.0,0.0,0.0,1422744.56104082,49168.870717434336
10008877,4407,0.0,0.0,0.0,6961268.357583874,240575.65446112968
10008878,4407,0.0,0.0,0.0,3663427.703872614,126605.01968294775
10008879,4409,858126.7332870116,8898768.47543912,0.0,985668.4137987586,576513.216342313
10008880,4410,0.0,82520237.43312201,9673376.887983218,0.0,18623985.827591915
10008881,4410,0.0,79397259.39236154,9307287.98008769,0.0,17919161.16178626
10008882,4411,0.0,90208793.02093804,0.0,0.0,11349087.504790535
10008883,4411,0.0,12892125.002133545,0.0,0.0,1621946.706879795
10008884,4411,0.0,881799.843756556,0.0,0.0,110938.44905098047
10008885,4411,0.0,17709562.965192735,0.0,0.0,2228024.2649618383
10008886,4411,0.0,46682204.415156476,0.0,0.0,5873046.352600682
10008887,4413,0.0,20305784.590414897,0.0,8678072.284018772,232183.65482653352
10008888,4414,0.0,27981972.744037855,0.0,0.0,10207153.310791591
10008889,4415,5779575.036298996,44386461.5074331,0.0,2179488.592089774,0.0
10008890,4415,332489.9112398943,2553483.699782514,0.0,125382.56947630749,0.0
10008891,4415,3059534.8721982804,23496870.614632633,0.0,1153756.3418031256,0.0
10008892,4416,0.0,30636702.89713201,0.0,0.0,0.0
10008893,4417,0.0,11707268.41061866,0.0,2968308.1190654915,2543519.1689125015
10008894,4417,0.0,4786371.007897859,0.0,1213555.8377321013,1039886.1614100396
10008895,4417,0.0,8446675.326783037,0.0,2141604.1788927712,1835123.2630633437
10008896,4417,0.0,42435432.060722105,0.0,10759250.843488364,9219514.84341402
10008897,4418,0.0,134057.4451660094,0.0,1462217.9853135464,669220.5953159651
10008898,4418,0.0,693623.229011562,0.0,7565625.014231757,3462597.319151323
10008899,4419,0.0,0.0,0.0,8475409.509995855,3682795.419089121
10008900,4420,0.0,466275.62899594166,0.0,412701.64005413314,350330.9922096141
10008901,4420,0.0,1583420.1661600494,0.0,1401488.859446111,1189685.0776654899
10008902,4421,0.0,0.0,0.0,993100.5814549688,4961944.952620762
10008903,4421,0.0,0.0,0.0,470056.858445446,2348600.2322050934
10008904,4421,0.0,0.0,0.0,7583.096156088817,37888.31302647764
10008905,4422,0.0,33946435.739757285,0.0,7906307.168059424,866608.8528408402
10008906,4422,0.0,93338325.42480017,0.0,21738997.195999492,2382807.4246904557
10008907,4424,0.0,0.0,0.0,1317983.6690403179,689408.4874565443
10008908,4424,0.0,0.0,0.0,6793453.6135746315,3553507.293266327
10008909,4425,0.0,36080445.26481136,0.0,0.0,7451320.0942291245
10008910,4425,0.0,30129084.383385252,0.0,0.0,6222247.265490259
10008911,4425,0.0,11576373.41453598,0.0,0.0,2390748.318346252
10008912,4426,0.0,0.0,257123.40933762453,5065697.662013683,3266202.882762168
10008913,4426,0.0,0.0,178112.89136965235,3509077.8381870096,2262543.2695813915
10008914,4426,0.0,0.0,456297.41189769196,8989709.41069736,5796282.516541272
10008915,4426,0.0,0.0,366542.3066234022,7221405.901837383,4656135.906224024
10008916,4427,0.0,0.0,1348965.677541053,2044364.8400426647,1242453.0982118582
10008917,4427,0.0,0.0,7959978.873517419,12063391.387514522,7331469.2714275345
10008918,4428,0.0,35012617.1023011,0.0,63201550.641689025,8422561.819478825
10008919,4428,0.0,10792665.605948098,0.0,19481925.6115623,2596261.027773513
10008920,4428,0.0,4788455.370739592,0.0,8643678.469535949,1151900.792278078
10008921,4429,0.0,12578049.297209963,0.0,1552440.9321502373,1818378.139310605
10008922,4429,0.0,32717790.326819103,0.0,4038180.779282661,4729931.7478452325
10008923,4429,0.0,31364760.691230286,0.0,3871183.6131031397,4534327.528696574
10008924,4430,289971.20016946667,15849584.469712289,0.0,0.0,3050099.5955194347
10008925,4431,0.0,5289950.492117085,0.0,378925.3420796798,982876.0071959555
10008926,4432,0.0,53813762.61239843,0.0,4562351.237922431,4939178.584152177
10008927,4432,0.0,89212499.73268557,0.0,7563469.618825676,8188174.302029605
10008928,4433,774407.721778537,1555454.6256049369,589437.5027019571,649978.9351328913,264076.59645451326
10008929,4433,14474876.869633947,29073850.310047418,11017497.674687862,12149110.590344772,4935999.616651851
10008930,4433,1335765.4037742494,2682982.642853713,1016712.7750070771,1121139.8728547727,455502.14902334
10008931,4433,265536.03715536033,533348.5780714189,202111.74839368399,222870.75117647988,90549.01049664376
10008932,4434,0.0,7963699.048344077,0.0,2345007.576185423,498417.1044274438
10008933,4434,0.0,72817927.9757349,0.0,21442120.2695661,4557392.311254987
10008934,4434,0.0,27766998.2019922,0.0,8176328.708094276,1737828.9609470747
10008935,4434,0.0,20082369.566857062,0.0,5913496.792904006,1256877.7936976424
10008936,4434,0.0,46809439.284074105,0.0,13783605.97152022,2929621.6552396817
10008937,4434,0.0,19377738.116568808,0.0,5706009.533614861,1212777.6381029617
10008938,4435,0.0,15322365.952870991,0.0,721257.2165925431,524618.1505981369
10008939,4435,0.0,109891095.22752735,0.0,5172813.762306818,3762530.1029092683
10008940,4436,87232.33948523797,3672229.725928267,0.0,0.0,482648.64190000505
10008941,4437,0.0,73252425.11075014,0.0,0.0,11771256.351722462
10008942,4437,0.0,92422269.09482072,0.0,0.0,14851743.41297477
10008943,4437,0.0,4476899.893729614,0.0,0.0,719412.8553480004
10008944,4437,0.0,49030062.7845826,0.0,0.0,7878857.759395466
10008945,4437,0.0,3045905.212658572,0.0,0.0,489459.9875300238
10008946,4438,0.0,0.0,0.0,6960189.364598199,2775001.621419185
10008947,4439,0.0,18469886.85574389,0.0,3682460.798520912,2962600.4907696946
10008948,4439,0.0,19008229.52887032,0.0,3789793.659054518,3048951.548578727
10008949,4439,0.0,32051145.098664816,0.0,6390244.092742452,5141056.842451929
10008950,4439,0.0,40903285.13501946,0.0,8155152.504011685,6560954.788817018
10008951,4440,0.0,3453922.669041813,0.0,405555.7349287147,661478.1693697294
10008952,4440,0.0,13606443.03537655,0.0,1597653.3158771268,2605838.6052896967
10008953,4440,0.0,5186160.125715965,0.0,608953.1187524312,993227.7108475562
10008954,4440,0.0,379199004.09183884,0.0,44525122.744385526,72622315.86762184
10008955,4440,0.0,56544175.10815101,0.0,6639353.76940152,10829060.46921931
10008956,4441,0.0,106108705.26709275,0.0,0.0,14025417.640258111
10008957,4441,0.0,23778819.91520925,0.0,0.0,3143077.464415417
10008958,4442,0.0,33573214.033647165,0.0,155100.73568543833,1878108.810185702
10008959,4442,0.0,15685149.686418114,0.0,72461.88146483488,877438.1203306916
10008960,4442,0.0,49333760.41179244,0.0,227910.9329934752,2759764.6735912664
10008961,4443,0.0,1441077.1662634024,0.0,1360405.5170931648,75803.32271919184
10008962,4443,0.0,7496913.548602375,0.0,7077235.550913591,394351.51040254167
10008963,4443,0.0,8287681.8479063995,0.0,7823736.558840147,435947.38464963465
10008964,4443,0.0,5101690.511040544,0.0,4816097.347317785,268358.3511524176
10008965,4443,0.0,76680226.37395944,0.0,72387659.35176864,4033521.64761418
10008966,4443,0.0,2352277.0807200037,0.0,2220596.3658703794,123734.12253635348
10008967,4443,0.0,43137246.838031866,0.0,40722419.2878106,2269098.921162894
10008968,4444,0.0,31758076.202319093,0.0,1894771.1200877575,7495897.70270394
10008969,4445,1437892.2318037779,132767308.23270562,0.0,10181209.579948954,8220723.567422648
10008970,4445,283044.48025592905,26134819.371381875,0.0,2004138.495357414,1618223.1032362524
10008971,4445,167207.93150131032,15439089.585134562,0.0,1183940.6016604062,955961.8953003667
10008972,4445,235922.49198287496,21783826.019301318,0.0,1670484.2563119591,1348817.0719830196
10008973,4445,504421.05373891065,46575552.77060519,0.0,3571628.21459305,2883878.188265718
10008974,4445,911291.1438127974,84143769.26464917,0.0,6452532.3374691,5210037.5932399705
10008975,4446,0.0,58136635.64950981,0.0,46406545.68071184,21165403.375599608
10008976,4446,0.0,5773567.3896066835,0.0,4608648.502155111,2101942.799957388
10008977,4446,0.0,3231435.1253102315,0.0,2579436.186521579,1176446.2656835734
10008978,4448,0.0,82503644.20752528,6677182.31792195,0.0,12201099.727945814
10008979,4449,1281712.7747992838,12238211.420662595,1579708.5440075425,0.0,248894.65044919736
10008980,4449,1796800.03716659,17156432.523614906,2214552.609908744,0.0,348918.9824512102
10008981,4449,668902.2203892085,6386896.4668435445,824420.7075332643,0.0,129893.52029711631
10008982,4450,0.0,6438310.484057443,0.0,4457483.850309268,2775197.9719822556
10008983,4450,0.0,99126155.61342795,0.0,68628755.77128756,42727778.772082016
10008984,4451,0.0,118421361.18741286,831371.0037340331,32607266.84418131,6716535.44866422
10008985,4451,0.0,24815192.063110694,174213.76453114103,6832851.617968622,1407449.7665460862
10008986,4452,0.0,21594240.242836997,0.0,6368606.053105208,3769985.7819038304
10008987,4452,0.0,2973609.2391431946,0.0,876981.3425716028,519141.4204177117
10008988,4452,0.0,131001276.69488357,0.0,38635095.022631735,22870587.01751652
10008989,4453,0.0,654245.409702221,0.0,0.0,565996.7030944041
10008990,4453,0.0,1854921.081646458,0.0,0.0,1604717.7422154974
10008991,4453,0.0,3416040.2557566836,0.0,0.0,2955263.412969245
10008992,4455,0.0,3276946.577627968,0.0,555315.7356423436,253830.3469270841
10008993,4455,0.0,25513357.01361479,0.0,4323527.492162167,1976249.5691120247
10008994,4456,0.0,166378391.43582475,0.0,15551317.343289379,15180159.134893237
10008995,4456,0.0,20538274.987169545,0.0,1919703.8104098607,1873886.8669834938
10008996,4457,0.0,130457057.35879458,0.0,14843234.762316458,13858306.811226062
10008997,4457,0.0,57799437.32231122,0.0,6576345.003285673,6139969.367282537
10008998,4458,0.0,253164.31427801296,0.0,0.0,29121.62833265185
10008999,4459,0.0,6959212.23067122,0.0,2568244.0582682947,593870.7290687134
10009000,4460,0.0,43056199.08432373,0.0,1067266.1662329235,0.0
10009001,4462,0.0,3985776.901979735,0.0,3923655.3699298357,2391250.6447085533
10009002,4463,0.0,6023979.859398275,0.0,2270275.536744892,359684.55462687986
10009003,4463,0.0,73687943.26234391,0.0,27770998.384157196,4399818.006087165
10009004,4463,0.0,28501132.722506545,0.0,10741308.221420458,1701768.1780032301
10009005,4463,0.0,5314751.035303569,0.0,2002986.3214955255,317337.35897265485
10009006,4464,0.0,125142097.48749736,0.0,38068921.58101854,878204.8744364338
10009007,4465,0.0,31872058.419852763,9388439.45907578,0.0,5601652.4298996935
10009008,4465,0.0,28575249.206249926,8417310.03585805,0.0,5022223.919226822
10009009,4465,0.0,6058709.832728738,1784692.714708687,0.0,1064844.5170840295
10009010,4468,0.0,3253317.9351581293,0.0,796259.0452983563,594351.8559554493
10009011,4468,0.0,855765.6914597059,0.0,209451.14681749445,156340.6765399191
10009012,4468,0.0,24635500.628105063,0.0,6029610.57036331,4500683.859536216
10009013,4469,0.0,21955266.361040708,0.0,4343207.021995285,2111827.881032643
10009014,4469,0.0,71694899.64776884,0.0,14182738.048853114,6896171.766454433
